"Unique_ThreadID","newsgroup","newsgroup_ID","NG_Relative_ThreadID","Thread.Title","URL","Date","Number.of.Messages","Thread_Relevancy"
"NG06_TH00859","netsingles","NG06","TH00859","Teenagers on Net","https://groups.google.com./g/net.singles/c/pHdFInA8_A4",1983-08-19,1,1
"NG06_TH00839","netsingles","NG06","TH00839","Bald Men","https://groups.google.com./g/net.singles/c/XX-C6fmVlTE",1983-08-12,1,1
"NG06_TH00836","netsingles","NG06","TH00836","a bald question","https://groups.google.com./g/net.singles/c/ou4dxTm6faU",1983-08-12,6,0.166666666666667
"NG06_TH00827","netsingles","NG06","TH00827","What your Date Looks Like... - (nf)","https://groups.google.com./g/net.singles/c/SrKSe_ElioQ",1983-08-03,5,0.2
"NG06_TH00825","netsingles","NG06","TH00825","Age Groups, Maturity, Relationships, and Such Matters","https://groups.google.com./g/net.singles/c/D_N1J-rZ8s8",1983-07-31,2,1
"NG06_TH00815","netsingles","NG06","TH00815","from UNDERSTANDING HUMAN SEXUALITY","https://groups.google.com./g/net.singles/c/jqk_ZAtDsIg",1983-07-27,1,1
"NG06_TH00814","netsingles","NG06","TH00814","Singles Clubs/Organizations and RELIGION - a questionaire I got","https://groups.google.com./g/net.singles/c/u0ZSmbxDIgE",1983-07-26,1,1
"NG06_TH00807","netsingles","NG06","TH00807","Maturity, high school, and the media.","https://groups.google.com./g/net.singles/c/pCdzYH8TRto",1983-07-25,1,1
"NG06_TH00790","netsingles","NG06","TH00790","High-Tech Kinky Sex?? - (nf)","https://groups.google.com./g/net.singles/c/QY6px43Tqdw",1983-07-20,1,1
"NG06_TH00788","netsingles","NG06","TH00788","Congressmen & Pages","https://groups.google.com./g/net.singles/c/Al2D6izQDWk",1983-07-20,1,1
"NG06_TH00784","netsingles","NG06","TH00784","High-Tech Kinky Sex??","https://groups.google.com./g/net.singles/c/Yy1Q7gms9xo",1983-07-19,2,1
"NG06_TH00783","netsingles","NG06","TH00783","""Re: platonic inertia""","https://groups.google.com./g/net.singles/c/l2BAN1soLYw",1983-07-19,2,1
"NG06_TH00777","netsingles","NG06","TH00777","I don't know, what do you want to do?","https://groups.google.com./g/net.singles/c/El48IdcsQ9g",1983-07-16,10,0.3
"NG06_TH00775","netsingles","NG06","TH00775","Nice guys and others again","https://groups.google.com./g/net.singles/c/FWolBmi3oFw",1983-07-15,4,0.5
"NG06_TH00773","netsingles","NG06","TH00773","platonic inertia - (nf)","https://groups.google.com./g/net.singles/c/mu-uGSr-F3E",1983-07-15,1,1
"NG06_TH00772","netsingles","NG06","TH00772","What do you think about techniques?","https://groups.google.com./g/net.singles/c/4JkD5S48dFs",1983-07-14,1,1
"NG06_TH00761","netsingles","NG06","TH00761","What do I think about techniques.","https://groups.google.com./g/net.singles/c/YNuuY9Sf9pw",1983-07-13,1,1
"NG06_TH00757","netsingles","NG06","TH00757","What shall we do this weekend ?","https://groups.google.com./g/net.singles/c/rZURcEji934",1983-07-11,1,1
"NG06_TH00756","netsingles","NG06","TH00756","platonic inertia - (nf)","https://groups.google.com./g/net.singles/c/tBVdGyDOSTc",1983-07-08,1,1
"NG06_TH00751","netsingles","NG06","TH00751","things to do on a date","https://groups.google.com./g/net.singles/c/VHofPAnW3po",1983-07-07,1,1
"NG06_TH00749","netsingles","NG06","TH00749","Your a nice guy but... - (nf)","https://groups.google.com./g/net.singles/c/MUCkkhjwZ_0",1983-07-07,2,0.5
"NG06_TH00707","netsingles","NG06","TH00707","Shy not, my friends!","https://groups.google.com./g/net.singles/c/iAp5Tf08qHg",1983-06-16,1,1
"NG06_TH00688","netsingles","NG06","TH00688","Nice Guys","https://groups.google.com./g/net.singles/c/4SjGmObmdHg",1983-06-09,4,0.25
"NG06_TH00680","netsingles","NG06","TH00680","Magazines and MOTOS attraction","https://groups.google.com./g/net.singles/c/kApsEMw_5Bg",1983-06-05,1,1
"NG06_TH00678","netsingles","NG06","TH00678","A pointer for women","https://groups.google.com./g/net.singles/c/eXEQHKqkurI",1983-06-03,1,1
"NG06_TH00670","netsingles","NG06","TH00670","nice guys finish last and how to attract a woman","https://groups.google.com./g/net.singles/c/2VX55oit_KI",1983-06-02,2,0.5
"NG06_TH00664","netsingles","NG06","TH00664","Asking Men Out","https://groups.google.com./g/net.singles/c/tzDMzhBIPrM",1983-06-02,1,1
"NG06_TH00658","netsingles","NG06","TH00658","Orphaned Response - (nf)","https://groups.google.com./g/net.singles/c/dAKsP67D6Oc",1983-05-28,2,0.5
"NG06_TH00656","netsingles","NG06","TH00656","Stupid question: What's MOTO? - (nf)","https://groups.google.com./g/net.singles/c/U1YU8d6qOAk",1983-05-27,1,1
"NG06_TH00654","netsingles","NG06","TH00654","Saumya Debray's questions","https://groups.google.com./g/net.singles/c/jI5TJeWZrJU",1983-05-26,1,1
"NG06_TH00651","netsingles","NG06","TH00651","CALLING ALL JEWISH SINGLES","https://groups.google.com./g/net.singles/c/eFVsK5tjGY8",1983-05-24,1,1
"NG06_TH00644","netsingles","NG06","TH00644","The ""Perfect"" Woman","https://groups.google.com./g/net.singles/c/nqs0BDUeL1U",1983-05-20,1,1
"NG06_TH00640","netsingles","NG06","TH00640","What do you think...","https://groups.google.com./g/net.singles/c/fSlFC8VW5Pg",1983-05-18,4,0.5
"NG06_TH00636","netsingles","NG06","TH00636","more whens, hows, and wherefores of making your love go wanga-wanga","https://groups.google.com./g/net.singles/c/5P1gB4qayc8",1983-05-17,1,1
"NG06_TH00635","netsingles","NG06","TH00635","Little humor, folks","https://groups.google.com./g/net.singles/c/oMLl7tzXXjg",1983-05-17,1,1
"NG06_TH00632","netsingles","NG06","TH00632","Survey - (nf)","https://groups.google.com./g/net.singles/c/aPA6k2XlUnw",1983-05-17,7,0.142857142857143
"NG06_TH00627","netsingles","NG06","TH00627","Male-o-paws","https://groups.google.com./g/net.singles/c/Xw8dtxx6F8U",1983-05-15,2,1
"NG06_TH00621","netsingles","NG06","TH00621","Nice Guys","https://groups.google.com./g/net.singles/c/REp5JcBy3MY",1983-05-13,2,0.5
"NG06_TH00617","netsingles","NG06","TH00617","Asking men out","https://groups.google.com./g/net.singles/c/39Px7PcJ6bE",1983-05-13,1,1
"NG06_TH00614","netsingles","NG06","TH00614","Orphaned Response - (nf)","https://groups.google.com./g/net.singles/c/uFPXcQHVDac",1983-05-12,3,0.333333333333333
"NG06_TH00613","netsingles","NG06","TH00613","Women asking out Men? More!!!","https://groups.google.com./g/net.singles/c/_9Yb04GFRIc",1983-05-12,1,1
"NG06_TH00610","netsingles","NG06","TH00610","Birth Control","https://groups.google.com./g/net.singles/c/9NgRAGPWRQ4",1983-05-10,9,0.555555555555556
"NG06_TH00606","netsingles","NG06","TH00606","Thanks for the cards and letters, but...","https://groups.google.com./g/net.singles/c/I3VD3UNl340",1983-05-05,2,1
"NG06_TH00605","netsingles","NG06","TH00605","pawing","https://groups.google.com./g/net.singles/c/ZBDfHeDHB3w",1983-05-05,10,0.2
"NG06_TH00604","netsingles","NG06","TH00604","Women Pursuing Men","https://groups.google.com./g/net.singles/c/pmGWqfYs2tM",1983-05-05,1,1
"NG06_TH00603","netsingles","NG06","TH00603","...P.S...","https://groups.google.com./g/net.singles/c/OhpK6LYrB4o",1983-05-04,1,1
"NG06_TH00602","netsingles","NG06","TH00602","nice guys & what to do when you find a MOTOS","https://groups.google.com./g/net.singles/c/VgjOE5xj2Nk",1983-05-03,1,1
"NG06_TH00601","netsingles","NG06","TH00601","Built For Comfort, Not For Speed","https://groups.google.com./g/net.singles/c/CT9JYy9MYSs",1983-05-03,1,1
"NG06_TH00600","netsingles","NG06","TH00600","Why Do People Go out With...?","https://groups.google.com./g/net.singles/c/mlVQAYyM_fI",1983-05-03,5,0.2
"NG06_TH00598","netsingles","NG06","TH00598","flame on pawing flames","https://groups.google.com./g/net.singles/c/MYn4y-JuEw8",1983-05-02,1,1
"NG06_TH00596","netsingles","NG06","TH00596","Birth Control Education - (nf)","https://groups.google.com./g/net.singles/c/iFbFzH63WwU",1983-05-02,3,1
"NG06_TH00595","netsingles","NG06","TH00595","Re Why Do People Go out With...?","https://groups.google.com./g/net.singles/c/XA2VZOBqaHY",1983-05-01,2,0.5
"NG06_TH00594","netsingles","NG06","TH00594","proposed new language spec","https://groups.google.com./g/net.singles/c/NNoHwa6XjCI",1983-05-01,2,1
"NG06_TH00585","netsingles","NG06","TH00585","Pursuing Attached Women","https://groups.google.com./g/net.singles/c/CfzPex5_paM",1983-04-29,4,0.25
"NG06_TH00583","netsingles","NG06","TH00583","Sex and the Single Sell","https://groups.google.com./g/net.singles/c/boOtXv2cDJM",1983-04-29,1,1
"NG06_TH00576","netsingles","NG06","TH00576","Dating somebody else's","https://groups.google.com./g/net.singles/c/5R2QB4dtfa8",1983-04-29,1,1
"NG06_TH00574","netsingles","NG06","TH00574","Sex and the single netter","https://groups.google.com./g/net.singles/c/qFa5prUWPIs",1983-04-29,2,1
"NG06_TH00569","netsingles","NG06","TH00569","Ad hominum","https://groups.google.com./g/net.singles/c/DZbx_R_7_JQ",1983-04-27,2,0.5
"NG06_TH00564","netsingles","NG06","TH00564","Arwens trip","https://groups.google.com./g/net.singles/c/L8dFn74VoVA",1983-04-27,6,0.166666666666667
"NG06_TH00563","netsingles","NG06","TH00563","not about birth control","https://groups.google.com./g/net.singles/c/XvVoelw3GdM",1983-04-27,3,1
"NG06_TH00556","netsingles","NG06","TH00556","Chastity and Credibility","https://groups.google.com./g/net.singles/c/IAN1UmbcPy8",1983-04-25,1,1
"NG06_TH00547","netsingles","NG06","TH00547","Virginity","https://groups.google.com./g/net.singles/c/JYyRN1krNmw",1983-04-24,2,1
"NG06_TH00546","netsingles","NG06","TH00546","Violent Pawing Flame","https://groups.google.com./g/net.singles/c/5XDnyYz34r0",1983-04-24,2,1
"NG06_TH00542","netsingles","NG06","TH00542","a males reply","https://groups.google.com./g/net.singles/c/byKvahfDc-U",1983-04-22,4,0.25
"NG06_TH00536","netsingles","NG06","TH00536","The best form of birth control?","https://groups.google.com./g/net.singles/c/srYOUaOwGW8",1983-04-20,3,0.333333333333333
"NG06_TH00533","netsingles","NG06","TH00533","Birth Control Education","https://groups.google.com./g/net.singles/c/MJY9wnWsrPU",1983-04-20,1,1
"NG06_TH00532","netsingles","NG06","TH00532","Birth Control and Vulgarity","https://groups.google.com./g/net.singles/c/1-XywFC3_6s",1983-04-20,4,1
"NG06_TH00527","netsingles","NG06","TH00527","Birth Control","https://groups.google.com./g/net.singles/c/sXzDDDskotc",1983-04-19,5,0.2
"NG06_TH00526","netsingles","NG06","TH00526","sex ed in schools","https://groups.google.com./g/net.singles/c/XfdWxgVm6t4",1983-04-19,1,1
"NG06_TH00524","netsingles","NG06","TH00524","complex","https://groups.google.com./g/net.singles/c/EETqDHUTpRw",1983-04-18,1,1
"NG06_TH00523","netsingles","NG06","TH00523","Birth Control - (nf)","https://groups.google.com./g/net.singles/c/WtjMhTMlA7M",1983-04-18,1,1
"NG06_TH00521","netsingles","NG06","TH00521","Swimming/Herpes?","https://groups.google.com./g/net.singles/c/IfZZIBTUcJw",1983-04-18,4,0.5
"NG06_TH00520","netsingles","NG06","TH00520","Toast with a hint of flame.","https://groups.google.com./g/net.singles/c/WxQYnbxUzJ0",1983-04-18,1,1
"NG06_TH00504","netsingles","NG06","TH00504","Catholic birth control","https://groups.google.com./g/net.singles/c/I2zx9Z7V96g",1983-04-15,1,1
"NG06_TH00502","netsingles","NG06","TH00502","Re; Birth control effectiveness","https://groups.google.com./g/net.singles/c/6zGzco7X20g",1983-04-14,1,1
"NG06_TH00495","netsingles","NG06","TH00495","Birth control effectiveness","https://groups.google.com./g/net.singles/c/URypxWoNsfQ",1983-04-13,13,0.230769230769231
"NG06_TH00494","netsingles","NG06","TH00494","quote","https://groups.google.com./g/net.singles/c/-t1VCaopwMw",1983-04-13,2,0.5
"NG06_TH00492","netsingles","NG06","TH00492","Birth Control topic to net.women ?","https://groups.google.com./g/net.singles/c/XOOtEkWs7Zw",1983-04-12,1,1
"NG06_TH00490","netsingles","NG06","TH00490","arwens birthday","https://groups.google.com./g/net.singles/c/w2JOGuX9xXE",1983-04-12,10,0.1
"NG06_TH00482","netsingles","NG06","TH00482","What birth control effectiveness rates mean","https://groups.google.com./g/net.singles/c/NcKsE_1_4k4",1983-04-10,2,1
"NG06_TH00475","netsingles","NG06","TH00475","OneSided Romances...","https://groups.google.com./g/net.singles/c/IXK5H-s_FNc",1983-04-08,1,1
"NG06_TH00474","netsingles","NG06","TH00474","meeting MOTOS at lunch","https://groups.google.com./g/net.singles/c/62eyYc3Jvpk",1983-04-07,1,1
"NG06_TH00472","netsingles","NG06","TH00472","Re net.single_but_wish_the_hell_I_was_married","https://groups.google.com./g/net.singles/c/S08dHOi9NQE",1983-04-06,1,1
"NG06_TH00471","netsingles","NG06","TH00471","Friends/Lovers","https://groups.google.com./g/net.singles/c/ySHJmSY1tDU",1983-04-06,3,1
"NG06_TH00460","netsingles","NG06","TH00460","What good is net.singles??","https://groups.google.com./g/net.singles/c/bPtiOSD_-8w",1983-03-31,3,0.333333333333333
"NG06_TH00458","netsingles","NG06","TH00458","SINCERE??","https://groups.google.com./g/net.singles/c/Kdeamii8H00",1983-03-29,2,1
"NG06_TH00456","netsingles","NG06","TH00456","SPRING!","https://groups.google.com./g/net.singles/c/Sr6qVG3S_OU",1983-03-29,4,0.25
"NG06_TH00453","netsingles","NG06","TH00453","a secret","https://groups.google.com./g/net.singles/c/BXeqMLH2qO0",1983-03-27,1,1
"NG06_TH00448","netsingles","NG06","TH00448","If Not at Work, Where","https://groups.google.com./g/net.singles/c/-GhrbcfsUVg",1983-03-25,2,0.5
"NG06_TH00429","netsingles","NG06","TH00429","posslq","https://groups.google.com./g/net.singles/c/xjEv6kgWYlE",1983-03-17,8,0.25
"NG06_TH00409","netsingles","NG06","TH00409","Telepathy II","https://groups.google.com./g/net.singles/c/tEeOAUf6QMo",1983-03-08,14,0.0714285714285714
"NG06_TH00408","netsingles","NG06","TH00408","Summr camp for singles","https://groups.google.com./g/net.singles/c/Q1_GMUrBamg",1983-03-08,1,1
"NG06_TH00407","netsingles","NG06","TH00407","answer to questionnaire","https://groups.google.com./g/net.singles/c/hpLZbrnZ2Js",1983-03-03,1,1
"NG06_TH00402","netsingles","NG06","TH00402","Descent of Women","https://groups.google.com./g/net.singles/c/ntNn9ePBqPI",1983-02-25,1,1
"NG06_TH00401","netsingles","NG06","TH00401","reply to Rich's Feb 8th article","https://groups.google.com./g/net.singles/c/K-AWpCeXD0M",1983-02-24,1,1
"NG06_TH00391","netsingles","NG06","TH00391","telepathic rejection as a way of life","https://groups.google.com./g/net.singles/c/djGAnJZKNRo",1983-02-20,1,1
"NG06_TH00380","netsingles","NG06","TH00380","Telepathy problem","https://groups.google.com./g/net.singles/c/Lm9vWu11F0c",1983-02-11,3,0.333333333333333
"NG06_TH00376","netsingles","NG06","TH00376","What""s it like out there...?","https://groups.google.com./g/net.singles/c/GsN19GNBqFQ",1983-02-05,1,1
"NG06_TH00368","netsingles","NG06","TH00368","..the pointlessness of cooking for yourself","https://groups.google.com./g/net.singles/c/qvtMHfur-xg",1983-01-29,1,1
"NG06_TH00367","netsingles","NG06","TH00367","Single Better?","https://groups.google.com./g/net.singles/c/XtYHyw0A7SU",1983-01-28,1,1
"NG06_TH00363","netsingles","NG06","TH00363","Love, Warmth & Sex vs. Control ??","https://groups.google.com./g/net.singles/c/L899e9SUFEk",1983-01-23,1,1
"NG06_TH00362","netsingles","NG06","TH00362","Single","https://groups.google.com./g/net.singles/c/z7pTC4V1V14",1983-01-23,3,0.666666666666667
"NG06_TH00360","netsingles","NG06","TH00360","trust","https://groups.google.com./g/net.singles/c/A9woZbMXeJE",1983-01-20,5,0.2
"NG06_TH00354","netsingles","NG06","TH00354","AIDS","https://groups.google.com./g/net.singles/c/nloso0YO0iM",1983-01-13,4,2
"NG06_TH00352","netsingles","NG06","TH00352","sexual peaks","https://groups.google.com./g/net.singles/c/ABt3hNn6RRQ",1983-01-13,5,0.8
"NG06_TH00336","netsingles","NG06","TH00336","net.singles.hi","https://groups.google.com./g/net.singles/c/WEG4Yv43EZE",1983-01-08,1,1
"NG06_TH00333","netsingles","NG06","TH00333","A Different Perspective on MOTOS","https://groups.google.com./g/net.singles/c/Uwprc3WrFTk",1983-01-07,2,1
"NG06_TH00332","netsingles","NG06","TH00332","Why is a book like a carrot?","https://groups.google.com./g/net.singles/c/RyGUehpJmaM",1983-01-07,1,1
"NG06_TH00330","netsingles","NG06","TH00330","Age differences","https://groups.google.com./g/net.singles/c/EcYeCLdYA70",1983-01-06,3,0.333333333333333
"NG06_TH00329","netsingles","NG06","TH00329","What is a 'MOTOS'? - (nf)","https://groups.google.com./g/net.singles/c/FRZxBMo9vVI",1983-01-06,1,1
"NG06_TH00327","netsingles","NG06","TH00327","What is a ""MOTOS""?","https://groups.google.com./g/net.singles/c/H8019BNSyhs",1983-01-05,7,0.142857142857143
"NG06_TH00325","netsingles","NG06","TH00325","Age Diff's?","https://groups.google.com./g/net.singles/c/0qc8hgb7e-w",1983-01-05,5,0.2
"NG06_TH00324","netsingles","NG06","TH00324","KINK","https://groups.google.com./g/net.singles/c/zLcYgD7eKOE",1983-01-04,2,0.5
"NG06_TH00316","netsingles","NG06","TH00316","Dependency in relationships","https://groups.google.com./g/net.singles/c/92HsEynSnHk",1982-12-31,1,1
"NG06_TH00315","netsingles","NG06","TH00315","Regarding Testosterone poisoning-","https://groups.google.com./g/net.singles/c/TpZKa6AU4Ik",1982-12-31,1,1
"NG06_TH00313","netsingles","NG06","TH00313","What Every Woman Should Know About Men","https://groups.google.com./g/net.singles/c/GT5tlloUNQ8",1982-12-31,1,1
"NG06_TH00312","netsingles","NG06","TH00312","People who are looking for love","https://groups.google.com./g/net.singles/c/HPyiw9fqeWc",1982-12-30,6,0.166666666666667
"NG06_TH00310","netsingles","NG06","TH00310","SOS - (nf)","https://groups.google.com./g/net.singles/c/JX8GhHWG8TU",1982-12-28,2,0.5
"NG06_TH00305","netsingles","NG06","TH00305","advice on dating","https://groups.google.com./g/net.singles/c/_rr46TnnkgE",1982-12-24,6,0.5
"NG06_TH00303","netsingles","NG06","TH00303","AIDS","https://groups.google.com./g/net.singles/c/gEDvClZ47fg",1982-12-23,4,1.75
"NG06_TH00302","netsingles","NG06","TH00302","Computer Dating - (nf)","https://groups.google.com./g/net.singles/c/aAr_QqzeaKA",1982-12-23,1,1
"NG06_TH00295","netsingles","NG06","TH00295","what is AIDS \?","https://groups.google.com./g/net.singles/c/4Eimqr6nxA8",1982-12-22,1,1
"NG06_TH00268","netsingles","NG06","TH00268","hairwashing blues","https://groups.google.com./g/net.singles/c/QuBTHc49B9c",1982-12-06,2,0.5
"NG06_TH00261","netsingles","NG06","TH00261","happy hunting grounds","https://groups.google.com./g/net.singles/c/nV_gb6-aVCg",1982-12-03,4,0.25
"NG06_TH00258","netsingles","NG06","TH00258","re note on looks","https://groups.google.com./g/net.singles/c/xKG0CVI9aWI",1982-12-02,1,1
"NG06_TH00256","netsingles","NG06","TH00256","Comments on a recently submitted and poorly written article","https://groups.google.com./g/net.singles/c/sLl-K8w76Is",1982-12-01,1,1
"NG06_TH00255","netsingles","NG06","TH00255","declaration of undependence","https://groups.google.com./g/net.singles/c/pmGDnmBwZ98",1982-12-01,1,1
