"ThreadID","Thread.Title","URL","Date","Number.of.Messages","newsgroup"
"TH02164","Farewell to my fellow singles.","https://groups.google.com./g/net.singles/c/LXPC_A7bW-o","12/17/84",1,"netsingles"
"TH02163","net.singles vs. net.women","https://groups.google.com./g/net.singles/c/fv6wl0W9gqM","12/17/84",2,"netsingles"
"TH02162","New Years Eve party in Columbus","https://groups.google.com./g/net.singles/c/ey8NzzNtTqY","12/17/84",1,"netsingles"
"TH02161","Wine into Wanton [:-)]","https://groups.google.com./g/net.singles/c/Ly3Yoc0JRBQ","12/17/84",1,"netsingles"
"TH02160","Inferiority Complex","https://groups.google.com./g/net.singles/c/Hq0AfbsQqlg","12/17/84",1,"netsingles"
"TH02159","Dick poll, (caution this may be offensive!!!)","https://groups.google.com./g/net.singles/c/Vqk01AXhhEU","12/16/84",1,"netsingles"
"TH02158","large breasts","https://groups.google.com./g/net.singles/c/3wp0MeP6JU4","12/16/84",1,"netsingles"
"TH02157","Very Late and Rather Grumpy History of Christmas Festival [:-)]","https://groups.google.com./g/net.singles/c/kQLSQuFTr70","12/15/84",1,"netsingles"
"TH02156","friendships with SO's","https://groups.google.com./g/net.singles/c/ndK4maa7XWI","12/15/84",1,"netsingles"
"TH02155","premarital sex","https://groups.google.com./g/net.singles/c/PEp4DW24zWo","12/15/84",1,"netsingles"
"TH02154","Rape, violence","https://groups.google.com./g/net.singles/c/DQI8u9RJHsY","12/15/84",3,"netsingles"
"TH02153","The endless chain of victims","https://groups.google.com./g/net.singles/c/LP2NHA-H8Lc","12/14/84",3,"netsingles"
"TH02152","Violence","https://groups.google.com./g/net.singles/c/rciSc2H7s-Q","12/14/84",4,"netsingles"
"TH02151","Big Breasts: The Unresolved Trauma","https://groups.google.com./g/net.singles/c/QyluVMpM-fQ","12/14/84",1,"netsingles"
"TH02150","Inspecting Virgins","https://groups.google.com./g/net.singles/c/2e-fVaWwxK8","12/14/84",1,"netsingles"
"TH02149","Rape: The Unresolved Trauma","https://groups.google.com./g/net.singles/c/o-fJEScR_GI","12/14/84",23,"netsingles"
"TH02148","Re; Christian Singles (and sex)","https://groups.google.com./g/net.singles/c/cDQ7TTZkllg","12/14/84",5,"netsingles"
"TH02147","Brook Sheilds and the rest","https://groups.google.com./g/net.singles/c/SnWRZZHD2eo","12/14/84",1,"netsingles"
"TH02146","sailing partner needed for cruise","https://groups.google.com./g/net.singles/c/2oQUnOZjgYY","12/14/84",1,"netsingles"
"TH02145","Re re Rape The Unresolved Trauma","https://groups.google.com./g/net.singles/c/Sizk4x2vlEw","12/13/84",1,"netsingles"
"TH02144","L S Chabot on Sargent","https://groups.google.com./g/net.singles/c/807D_TNdM6w","12/13/84",1,"netsingles"
"TH02143","Tolerance (Jeff, Chuqui, Plaid, Paisley)","https://groups.google.com./g/net.singles/c/dNJPM7x_j7A","12/13/84",3,"netsingles"
"TH02142","Big Breasts (and other parts)","https://groups.google.com./g/net.singles/c/v8Psax5yqJg","12/13/84",1,"netsingles"
"TH02141","Gifts (rerun)","https://groups.google.com./g/net.singles/c/3rDWKlTtcQ0","12/13/84",3,"netsingles"
"TH02140","Commercial ventures","https://groups.google.com./g/net.singles/c/G-7InKd09D8","12/13/84",9,"netsingles"
"TH02139","Stag advice summary (long)","https://groups.google.com./g/net.singles/c/S_RaURUjlDM","12/13/84",1,"netsingles"
"TH02138","A Christmas Card to Net.singles","https://groups.google.com./g/net.singles/c/bY8uLu7iH3s","12/13/84",1,"netsingles"
"TH02137","Christians and sex (corrigendum)","https://groups.google.com./g/net.singles/c/V9zPRbC2sOY","12/13/84",1,"netsingles"
"TH02136","what does single really mean?","https://groups.google.com./g/net.singles/c/l9k0a0yvs64","12/12/84",2,"netsingles"
"TH02135","Beliefs and What Works in Relationships","https://groups.google.com./g/net.singles/c/04__CN0p4z8","12/12/84",1,"netsingles"
"TH02134","neurotic (etc) yuppies in net.singles","https://groups.google.com./g/net.singles/c/cpVsAIgB1qQ","12/12/84",1,"netsingles"
"TH02133","Christian singles","https://groups.google.com./g/net.singles/c/nC8q1_RM_W4","12/12/84",4,"netsingles"
"TH02132","sex generally","https://groups.google.com./g/net.singles/c/u5v4dEyzYxc","12/12/84",1,"netsingles"
"TH02131","well endowed","https://groups.google.com./g/net.singles/c/EaTHidZDmrI","12/12/84",1,"netsingles"
"TH02130","How it was like when you know like how it like was like you know","https://groups.google.com./g/net.singles/c/WVlv2bAA9Po","12/12/84",2,"netsingles"
"TH02129","Meeting the Parents - A Parent's View","https://groups.google.com./g/net.singles/c/XnkQQSGuDjA","12/12/84",2,"netsingles"
"TH02128","Brook Sheilds & her""dates"" and womans preferances","https://groups.google.com./g/net.singles/c/oqtWA25-DBk","12/11/84",1,"netsingles"
"TH02127","""Women who are attracted to sleazeballs""","https://groups.google.com./g/net.singles/c/mMKw7V5vJ-g","12/11/84",1,"netsingles"
"TH02126","Wanted for the holidays","https://groups.google.com./g/net.singles/c/eBQKWV5Ek1E","12/11/84",2,"netsingles"
"TH02125","The neurotic phoney intellectual yuppies in net.singles","https://groups.google.com./g/net.singles/c/VzG_66v2VYc","12/10/84",2,"netsingles"
"TH02124","The realities of mod.personal","https://groups.google.com./g/net.singles/c/8tf5WzJ6IMI","12/10/84",8,"netsingles"
"TH02123","Insecurity","https://groups.google.com./g/net.singles/c/Udk9MWJtpHY","12/7/84",4,"netsingles"
"TH02122","Only abusive when threatened","https://groups.google.com./g/net.singles/c/uyPpTyc2d-Q","12/7/84",1,"netsingles"
"TH02121","a thought on Randwulf's tests","https://groups.google.com./g/net.singles/c/H1scKpGzJV0","12/7/84",1,"netsingles"
"TH02120","Chastity, parents, etc...","https://groups.google.com./g/net.singles/c/6n8qbLI_rU8","12/7/84",1,"netsingles"
"TH02119","The Purity/Experience Tests (Long!!!)","https://groups.google.com./g/net.singles/c/VLfIISM1YEs","12/7/84",3,"netsingles"
"TH02118","Meeting Parental Units","https://groups.google.com./g/net.singles/c/QFVZCtHA538","12/6/84",1,"netsingles"
"TH02117","Hot Schrapnel","https://groups.google.com./g/net.singles/c/tIfIMgLYZIk","12/6/84",2,"netsingles"
"TH02116","an easier version of the previous poll....","https://groups.google.com./g/net.singles/c/8LgCgKY5wgU","12/5/84",1,"netsingles"
"TH02115","ARMEGEDDON ON THE NETWORK !!","https://groups.google.com./g/net.singles/c/jbJV8b7NLug","12/5/84",1,"netsingles"
"TH02114","NJ-seat belt law","https://groups.google.com./g/net.singles/c/FvnepggYGrs","12/5/84",3,"netsingles"
"TH02113","one sided romances...","https://groups.google.com./g/net.singles/c/6jel1-Xgav8","12/5/84",3,"netsingles"
"TH02112","Women's preferences","https://groups.google.com./g/net.singles/c/j0Oc0_WALGE","12/4/84",1,"netsingles"
"TH02111","Women's Preferences","https://groups.google.com./g/net.singles/c/lnDvjVy80qY","12/4/84",1,"netsingles"
"TH02110","net.personals: a proposal","https://groups.google.com./g/net.singles/c/e154YvvhlKo","12/4/84",1,"netsingles"
"TH02109","how many people are truly content in their relationships???","https://groups.google.com./g/net.singles/c/lWyBO89X-jc","12/3/84",1,"netsingles"
"TH02108","The Definition of a Class Act","https://groups.google.com./g/net.singles/c/XIxVbyKUnRI","12/3/84",1,"netsingles"
"TH02107","I tot I taw a puddy tat ( bull's eye )","https://groups.google.com./g/net.singles/c/RKjdPqr3xHU","12/3/84",4,"netsingles"
"TH02106","too little said in many very long letters, about confused signals","https://groups.google.com./g/net.singles/c/TOhU2D0GJTI","12/2/84",3,"netsingles"
"TH02105","Sorry about that!!","https://groups.google.com./g/net.singles/c/sTzoogXmGhg","12/1/84",1,"netsingles"
"TH02104","Meeting the parents","https://groups.google.com./g/net.singles/c/Fvgy8MC-NZA","12/1/84",1,"netsingles"
"TH02103","Orphaned Response","https://groups.google.com./g/net.singles/c/W_E8nFw7SEA","12/1/84",4,"netsingles"
"TH02102","Advice needed on throwing a stag","https://groups.google.com./g/net.singles/c/cVcDujMg-_0","11/30/84",6,"netsingles"
"TH02101","unconditional love","https://groups.google.com./g/net.singles/c/JuRzVB49I58","11/30/84",1,"netsingles"
"TH02100","parental approval of, umm, living arrangements","https://groups.google.com./g/net.singles/c/QN58ViX1Tdg","11/29/84",2,"netsingles"
"TH02099","Sadie Hawkins RIP","https://groups.google.com./g/net.singles/c/gK6Xk-XIgTA","11/29/84",1,"netsingles"
"TH02098","Experience/Purity Test Results","https://groups.google.com./g/net.singles/c/0g5NemdTkcM","11/29/84",1,"netsingles"
"TH02097","Party Politics (follow-up)","https://groups.google.com./g/net.singles/c/-l2tNE4L0IA","11/29/84",3,"netsingles"
"TH02096","Parental Archtypical Behaviour","https://groups.google.com./g/net.singles/c/525YY1bVeUE","11/29/84",1,"netsingles"
"TH02095","results of the mod.singles poll","https://groups.google.com./g/net.singles/c/mySxtNytej0","11/29/84",1,"netsingles"
"TH02094","{mod,net}.singles reader survey (please read!)","https://groups.google.com./g/net.singles/c/BBni-9M4Drw","11/29/84",1,"netsingles"
"TH02093","Interpersonal relations,Entrepenurial activities,matter/antimatter","https://groups.google.com./g/net.singles/c/5w7Sjkni0qs","11/28/84",4,"netsingles"
"TH02092","Female canucks in Montreal","https://groups.google.com./g/net.singles/c/nwYOnaVRjaA","11/26/84",2,"netsingles"
"TH02091","Nov 17th coming! Beware of Moonbeam McSwine!","https://groups.google.com./g/net.singles/c/n7xJNk-Z2_A","11/26/84",3,"netsingles"
"TH02090","European Holiday Hints Needed...","https://groups.google.com./g/net.singles/c/6BdlWthGHfk","11/25/84",1,"netsingles"
"TH02089","the loneliest time of year","https://groups.google.com./g/net.singles/c/drIZ_T6A1Ps","11/22/84",1,"netsingles"
"TH02088","The Definition of a Class Act","https://groups.google.com./g/net.singles/c/WAytj6Vvdqs","11/21/84",5,"netsingles"
"TH02087","Santa Claus is coming to Chicago","https://groups.google.com./g/net.singles/c/LqMgzdKmOwA","11/21/84",2,"netsingles"
"TH02086","Marbles","https://groups.google.com./g/net.singles/c/1CBHQWtKgs0","11/20/84",2,"netsingles"
"TH02085","at long last, Trip One report","https://groups.google.com./g/net.singles/c/R6nffh9QYZ0","11/19/84",1,"netsingles"
"TH02084","Go West, young Beagle!","https://groups.google.com./g/net.singles/c/x5HL1JlsiS8","11/19/84",1,"netsingles"
"TH02083","Confused by Ambiguous Signals","https://groups.google.com./g/net.singles/c/JDgq5IjjEuA","11/19/84",2,"netsingles"
"TH02082","Death Valley Days","https://groups.google.com./g/net.singles/c/i1XL2Gkf_4I","11/16/84",1,"netsingles"
"TH02081","Ambiguous signals","https://groups.google.com./g/net.singles/c/UYU4yC65Bik","11/16/84",3,"netsingles"
"TH02080","Women-Men Survey Results","https://groups.google.com./g/net.singles/c/lizO_8pVLXU","11/14/84",2,"netsingles"
"TH02079","Thanks for the memories","https://groups.google.com./g/net.singles/c/uT7WFi-bzQY","11/14/84",1,"netsingles"
"TH02078","Ambiguous signals (REPOSTING)","https://groups.google.com./g/net.singles/c/3Aw-K3g9C6Q","11/13/84",1,"netsingles"
"TH02077","Sex","https://groups.google.com./g/net.singles/c/tA-6lJGlkE8","11/12/84",2,"netsingles"
"TH02076","Still Babbling Meaningless Drivel","https://groups.google.com./g/net.singles/c/VuncqG7OinY","11/12/84",1,"netsingles"
"TH02075","Connections in probability","https://groups.google.com./g/net.singles/c/4teJED9OOg8","11/12/84",2,"netsingles"
"TH02074","trying the singles out","https://groups.google.com./g/net.singles/c/_qpjg0ejjH0","11/9/84",2,"netsingles"
"TH02073","Advertising WRT (with respect to) who buys it?","https://groups.google.com./g/net.singles/c/Mrq5jtLPBYg","11/9/84",15,"netsingles"
"TH02072","ambiguous behavior","https://groups.google.com./g/net.singles/c/g38SEmfoV7U","11/8/84",3,"netsingles"
"TH02071","What I think","https://groups.google.com./g/net.singles/c/V99nUrqq49g","11/8/84",1,"netsingles"
"TH02070","Mind reading","https://groups.google.com./g/net.singles/c/IeCqq16LHD8","11/8/84",1,"netsingles"
"TH02069","Fairy Tails","https://groups.google.com./g/net.singles/c/Db_-JQGu7ss","11/7/84",1,"netsingles"
"TH02068","Procedural Analysis Technique","https://groups.google.com./g/net.singles/c/BIMFPxHzlXg","11/7/84",1,"netsingles"
"TH02067","Kate Hepburn on sex life of today's college students","https://groups.google.com./g/net.singles/c/4VtjnevE5hY","11/7/84",16,"netsingles"
"TH02066","(etc...) (etc...) Backlash to Feminism","https://groups.google.com./g/net.singles/c/Z2FyABFMI4c","11/6/84",4,"netsingles"
"TH02065","the definitive party followup!","https://groups.google.com./g/net.singles/c/jy4mMY7kKIA","11/5/84",1,"netsingles"
"TH02064","WOMEN vs MEN survey","https://groups.google.com./g/net.singles/c/GmQzZLuB1VE","11/5/84",2,"netsingles"
"TH02063","Personal Advert in Local Paper","https://groups.google.com./g/net.singles/c/x0FVnkpnZrg","11/5/84",2,"netsingles"
"TH02062","Pointer to Ms. magazine","https://groups.google.com./g/net.singles/c/6kwcsT3In38","11/5/84",1,"netsingles"
"TH02061","paths","https://groups.google.com./g/net.singles/c/WCd3TnAynic","11/4/84",1,"netsingles"
"TH02060","Gorilla my dreams","https://groups.google.com./g/net.singles/c/8dcMv_EACo4","11/4/84",1,"netsingles"
"TH02059","Indoctrination, Manhattanization","https://groups.google.com./g/net.singles/c/gk2nJDRfruo","11/3/84",1,"netsingles"
"TH02058","The Definition of a Class Act","https://groups.google.com./g/net.singles/c/OrdRlC0qoKQ","11/3/84",3,"netsingles"
"TH02057","the definitive party followup!","https://groups.google.com./g/net.singles/c/NywHiL-GV74","11/3/84",1,"netsingles"
"TH02056","This tired ol' body","https://groups.google.com./g/net.singles/c/lDNlmSy3_7o","11/2/84",1,"netsingles"
"TH02055","more ambiguous signals","https://groups.google.com./g/net.singles/c/bvbrcfCH3VE","11/2/84",1,"netsingles"
"TH02054","Presidential Poll Results","https://groups.google.com./g/net.singles/c/ObwJZ__kBCQ","11/2/84",1,"netsingles"
"TH02053","Williams, Fascism, and an apology","https://groups.google.com./g/net.singles/c/SfEgYgu7B6E","11/2/84",1,"netsingles"
"TH02052","ambiguous signals","https://groups.google.com./g/net.singles/c/V_cSw7vOsVM","11/1/84",1,"netsingles"
"TH02051","Indoctrination","https://groups.google.com./g/net.singles/c/AlRZ6oQ7tuU","11/1/84",8,"netsingles"
"TH02050","OH . . . ( mm ) nothing.","https://groups.google.com./g/net.singles/c/e5tTnm4dLjo","10/31/84",1,"netsingles"
"TH02049","Confused by ambiguous signals","https://groups.google.com./g/net.singles/c/epJ39I_esZM","10/31/84",9,"netsingles"
"TH02048","Gorilla my dreams","https://groups.google.com./g/net.singles/c/R595eQCwY24","10/31/84",1,"netsingles"
"TH02047","Comments about Sleep Positions","https://groups.google.com./g/net.singles/c/bH6GMRq16ns","10/31/84",3,"netsingles"
"TH02046","book:catching men","https://groups.google.com./g/net.singles/c/ykwgbPd5JNw","10/31/84",14,"netsingles"
"TH02045","Subjective Objectives 'n' Real Fantasies","https://groups.google.com./g/net.singles/c/b29n6B98k64","10/31/84",1,"netsingles"
"TH02044","Subjective Objective 'n' Real Fantasies","https://groups.google.com./g/net.singles/c/COWdPbNluXs","10/31/84",1,"netsingles"
"TH02043","Confused by ambiguous signals - (nf)","https://groups.google.com./g/net.singles/c/ebroWTCto_U","10/30/84",1,"netsingles"
"TH02042","Appearances","https://groups.google.com./g/net.singles/c/4pTANCFV2no","10/30/84",21,"netsingles"
"TH02041","Hypeline strategy","https://groups.google.com./g/net.singles/c/W7dIXkMXDMs","10/30/84",1,"netsingles"
"TH02040","Older Men/Women and Younger Women/Men","https://groups.google.com./g/net.singles/c/8qXUlJVnr0Q","10/30/84",1,"netsingles"
"TH02039","I'm back","https://groups.google.com./g/net.singles/c/FVQSgg0S5LQ","10/30/84",1,"netsingles"
"TH02038","Advertising","https://groups.google.com./g/net.singles/c/k5SV4yKcI6o","10/30/84",2,"netsingles"
"TH02037","Advertising Strategy","https://groups.google.com./g/net.singles/c/QM3A9nZ4Mpc","10/29/84",1,"netsingles"
"TH02036","indoctrination.","https://groups.google.com./g/net.singles/c/jBlCueCKfSY","10/29/84",1,"netsingles"
"TH02035","indoctrination","https://groups.google.com./g/net.singles/c/4ZMfI6s1cVM","10/26/84",1,"netsingles"
"TH02034","Confused by ambiguous signals (please ignore response)","https://groups.google.com./g/net.singles/c/jh-bhSO0s68","10/26/84",1,"netsingles"
"TH02033","Sunny side up/down","https://groups.google.com./g/net.singles/c/EB8iNnJ3VJQ","10/26/84",1,"netsingles"
"TH02032","Not Way-Out But Lovable Babbling Meaningless Drivel","https://groups.google.com./g/net.singles/c/xPH1KIfl2uU","10/26/84",7,"netsingles"
"TH02031","How to ask for a phone number","https://groups.google.com./g/net.singles/c/jKFhdnjJsXI","10/25/84",1,"netsingles"
"TH02030","Advertising vs. Insecurities","https://groups.google.com./g/net.singles/c/G_g1izZ6vZ8","10/25/84",1,"netsingles"
"TH02029","Results of Sleep Survey (Very Long)","https://groups.google.com./g/net.singles/c/Q1S95_4NwdY","10/25/84",1,"netsingles"
"TH02028","Presidential Poll","https://groups.google.com./g/net.singles/c/kYoNWuqJ2tQ","10/25/84",3,"netsingles"
"TH02027","A picturesque idea","https://groups.google.com./g/net.singles/c/yZE3nN2COcE","10/25/84",1,"netsingles"
"TH02026","mod.singles is now activated","https://groups.google.com./g/net.singles/c/KkvQWLLN78Y","10/25/84",5,"netsingles"
"TH02025","Misc. Ramblings","https://groups.google.com./g/net.singles/c/cJaTa5QQFHA","10/25/84",3,"netsingles"
"TH02024","flame about mod.singles","https://groups.google.com./g/net.singles/c/Qbxd0EqYWgk","10/24/84",5,"netsingles"
"TH02023","Te: Re: backlash to the feminist movement","https://groups.google.com./g/net.singles/c/sd-audKPyYc","10/24/84",1,"netsingles"
"TH02022","party followup","https://groups.google.com./g/net.singles/c/rKVWUlGnDKI","10/24/84",4,"netsingles"
"TH02021","In re ""In re""","https://groups.google.com./g/net.singles/c/KLdNT2nDVrw","10/23/84",1,"netsingles"
"TH02020","Sex and college students","https://groups.google.com./g/net.singles/c/1PdQ7eIBYM4","10/23/84",1,"netsingles"
"TH02019","(etc..) Backlash to Feminism","https://groups.google.com./g/net.singles/c/iGyowUdAqJo","10/23/84",3,"netsingles"
"TH02018","kate hepburn et al","https://groups.google.com./g/net.singles/c/Dq5mkCS-6T4","10/22/84",1,"netsingles"
"TH02017","indoctrination","https://groups.google.com./g/net.singles/c/WNn1uplAH1Y","10/19/84",6,"netsingles"
