"Unique_ThreadID","newsgroup","newsgroup_ID","NG_Relative_ThreadID","Thread.Title","URL","Date","Number.of.Messages"
"NG06_TH00687","netsingles","NG06","TH00687","On your knees and apologize","https://groups.google.com./g/net.singles/c/-d8s6F4CJ0g",1983-06-08,1
"NG06_TH00686","netsingles","NG06","TH00686","miniskirts and where are the single guys","https://groups.google.com./g/net.singles/c/p8bligQdyiE",1983-06-07,2
"NG06_TH00685","netsingles","NG06","TH00685","Tips and Pointers from H.L Mencken","https://groups.google.com./g/net.singles/c/Jk9EM-Y0ju4",1983-06-07,1
"NG06_TH00684","netsingles","NG06","TH00684","apologize poem","https://groups.google.com./g/net.singles/c/vhYwH-HSvqg",1983-06-07,1
"NG06_TH00683","netsingles","NG06","TH00683","wise guys","https://groups.google.com./g/net.singles/c/2TA-7aIi308",1983-06-06,1
"NG06_TH00682","netsingles","NG06","TH00682","Jerks and Nice Guys","https://groups.google.com./g/net.singles/c/N9zekYprq48",1983-06-06,2
"NG06_TH00681","netsingles","NG06","TH00681","Where to go on first dates","https://groups.google.com./g/net.singles/c/wk0y2R5G6ec",1983-06-06,2
"NG06_TH00680","netsingles","NG06","TH00680","Magazines and MOTOS attraction","https://groups.google.com./g/net.singles/c/kApsEMw_5Bg",1983-06-05,1
"NG06_TH00679","netsingles","NG06","TH00679","Generic nice guys, generic jerks","https://groups.google.com./g/net.singles/c/CNapswhlXng",1983-06-04,2
"NG06_TH00678","netsingles","NG06","TH00678","A pointer for women","https://groups.google.com./g/net.singles/c/eXEQHKqkurI",1983-06-03,1
"NG06_TH00677","netsingles","NG06","TH00677","test","https://groups.google.com./g/net.singles/c/j_9iNs_xgAY",1983-06-03,1
"NG06_TH00676","netsingles","NG06","TH00676","HELP!","https://groups.google.com./g/net.singles/c/2MpmQw1Ikvg",1983-06-03,1
"NG06_TH00675","netsingles","NG06","TH00675","What women want...","https://groups.google.com./g/net.singles/c/ghAQhqSp3ME",1983-06-03,1
"NG06_TH00674","netsingles","NG06","TH00674","Being yourself.","https://groups.google.com./g/net.singles/c/viKrSWznSRc",1983-06-03,1
"NG06_TH00673","netsingles","NG06","TH00673","The Defense for Nice Guys","https://groups.google.com./g/net.singles/c/_ITknFyQFNA",1983-06-03,1
"NG06_TH00672","netsingles","NG06","TH00672","jerks??? - (nf)","https://groups.google.com./g/net.singles/c/hZGX01kQN1E",1983-06-02,1
"NG06_TH00671","netsingles","NG06","TH00671","Possible Conversations - (nf)","https://groups.google.com./g/net.singles/c/DQ_X1JYUMIk",1983-06-02,1
"NG06_TH00670","netsingles","NG06","TH00670","nice guys finish last and how to attract a woman","https://groups.google.com./g/net.singles/c/2VX55oit_KI",1983-06-02,2
"NG06_TH00669","netsingles","NG06","TH00669","Wanted: Recipe for Long Island Iced Tea (Again)","https://groups.google.com./g/net.singles/c/orBZoy3zbf4",1983-06-02,2
"NG06_TH00668","netsingles","NG06","TH00668","Areyouready.....","https://groups.google.com./g/net.singles/c/VDEKoLkfKH8",1983-06-02,1
"NG06_TH00667","netsingles","NG06","TH00667","Ice Tea Request","https://groups.google.com./g/net.singles/c/qCM1APcHsf4",1983-06-02,1
"NG06_TH00666","netsingles","NG06","TH00666","Ice Tea request","https://groups.google.com./g/net.singles/c/JIPJ0TNcw4Q",1983-06-02,1
"NG06_TH00665","netsingles","NG06","TH00665","Long Island Iced Tea and parties","https://groups.google.com./g/net.singles/c/RezJwn3d__8",1983-06-02,1
"NG06_TH00664","netsingles","NG06","TH00664","Asking Men Out","https://groups.google.com./g/net.singles/c/tzDMzhBIPrM",1983-06-02,1
"NG06_TH00663","netsingles","NG06","TH00663","Ms. Poifect and potatoes - (nf)","https://groups.google.com./g/net.singles/c/UdQXCJiLINI",1983-06-01,2
"NG06_TH00662","netsingles","NG06","TH00662","MOPS","https://groups.google.com./g/net.singles/c/tJUTsLiCHmU",1983-06-01,1
"NG06_TH00661","netsingles","NG06","TH00661","NICE GUYS","https://groups.google.com./g/net.singles/c/-wLv-PUMXvY",1983-05-31,1
"NG06_TH00660","netsingles","NG06","TH00660","nice guys finish last...","https://groups.google.com./g/net.singles/c/1OZkkxTZsh4",1983-05-30,1
"NG06_TH00659","netsingles","NG06","TH00659","Square Dancing","https://groups.google.com./g/net.singles/c/Q5AJ4B7OBY0",1983-05-30,1
"NG06_TH00658","netsingles","NG06","TH00658","Orphaned Response - (nf)","https://groups.google.com./g/net.singles/c/dAKsP67D6Oc",1983-05-28,2
"NG06_TH00657","netsingles","NG06","TH00657","Party Themes","https://groups.google.com./g/net.singles/c/lfvctiBXTFw",1983-05-27,1
"NG06_TH00656","netsingles","NG06","TH00656","Stupid question: What's MOTO? - (nf)","https://groups.google.com./g/net.singles/c/U1YU8d6qOAk",1983-05-27,1
"NG06_TH00655","netsingles","NG06","TH00655","PARTY TIME","https://groups.google.com./g/net.singles/c/6pAxLGqfWNI",1983-05-26,1
"NG06_TH00654","netsingles","NG06","TH00654","Saumya Debray's questions","https://groups.google.com./g/net.singles/c/jI5TJeWZrJU",1983-05-26,1
"NG06_TH00653","netsingles","NG06","TH00653","dancing - (nf)","https://groups.google.com./g/net.singles/c/jdfQlVEEYQ8",1983-05-26,1
"NG06_TH00652","netsingles","NG06","TH00652","anybody","https://groups.google.com./g/net.singles/c/HP8TfKJd-a0",1983-05-25,1
"NG06_TH00651","netsingles","NG06","TH00651","CALLING ALL JEWISH SINGLES","https://groups.google.com./g/net.singles/c/eFVsK5tjGY8",1983-05-24,1
"NG06_TH00650","netsingles","NG06","TH00650","PARTY TIME","https://groups.google.com./g/net.singles/c/249O51UxUqQ",1983-05-24,1
"NG06_TH00649","netsingles","NG06","TH00649","ATHEIST apology","https://groups.google.com./g/net.singles/c/bosLtN4o0KM",1983-05-24,1
"NG06_TH00648","netsingles","NG06","TH00648","All you Good Christians","https://groups.google.com./g/net.singles/c/iz9iyyKgMRc",1983-05-24,1
"NG06_TH00647","netsingles","NG06","TH00647","Royal Ostracism","https://groups.google.com./g/net.singles/c/YLz5ju3SYYI",1983-05-23,1
"NG06_TH00646","netsingles","NG06","TH00646","sex, love, marriage","https://groups.google.com./g/net.singles/c/8jte5ocBLNQ",1983-05-22,1
"NG06_TH00645","netsingles","NG06","TH00645","Possible Conversations","https://groups.google.com./g/net.singles/c/zGKoruMZChY",1983-05-21,2
"NG06_TH00644","netsingles","NG06","TH00644","The ""Perfect"" Woman","https://groups.google.com./g/net.singles/c/nqs0BDUeL1U",1983-05-20,1
"NG06_TH00643","netsingles","NG06","TH00643","hug buttons","https://groups.google.com./g/net.singles/c/ocfM8K2W25Y",1983-05-19,1
"NG06_TH00642","netsingles","NG06","TH00642","Orphaned Response - (nf)","https://groups.google.com./g/net.singles/c/aiOih0TM2T4",1983-05-18,1
"NG06_TH00641","netsingles","NG06","TH00641","If You Don't Like to Party...","https://groups.google.com./g/net.singles/c/xvYEm8jvWJk",1983-05-18,1
"NG06_TH00640","netsingles","NG06","TH00640","What do you think...","https://groups.google.com./g/net.singles/c/fSlFC8VW5Pg",1983-05-18,4
"NG06_TH00639","netsingles","NG06","TH00639","Unequal Emotions","https://groups.google.com./g/net.singles/c/BzzzhmD2p5U",1983-05-18,1
"NG06_TH00638","netsingles","NG06","TH00638","Indiscriminate hugging","https://groups.google.com./g/net.singles/c/9HYvIXY7Cbw",1983-05-18,1
"NG06_TH00637","netsingles","NG06","TH00637","Lady Arwen...","https://groups.google.com./g/net.singles/c/E33B6U_-biM",1983-05-18,3
"NG06_TH00636","netsingles","NG06","TH00636","more whens, hows, and wherefores of making your love go wanga-wanga","https://groups.google.com./g/net.singles/c/5P1gB4qayc8",1983-05-17,1
"NG06_TH00635","netsingles","NG06","TH00635","Little humor, folks","https://groups.google.com./g/net.singles/c/oMLl7tzXXjg",1983-05-17,1
"NG06_TH00634","netsingles","NG06","TH00634","quasi-motos","https://groups.google.com./g/net.singles/c/2OdB56Xt0pM",1983-05-17,1
"NG06_TH00633","netsingles","NG06","TH00633","Some Pointers on Attracting MOTOS","https://groups.google.com./g/net.singles/c/2UoMkYg-Lro",1983-05-17,2
"NG06_TH00632","netsingles","NG06","TH00632","Survey - (nf)","https://groups.google.com./g/net.singles/c/aPA6k2XlUnw",1983-05-17,7
"NG06_TH00631","netsingles","NG06","TH00631","Survey - (nf)","https://groups.google.com./g/net.singles/c/xgGkQi6Roh0",1983-05-17,1
"NG06_TH00630","netsingles","NG06","TH00630","Feelings from a Telephone Call","https://groups.google.com./g/net.singles/c/jngp7SsqPFY",1983-05-17,1
"NG06_TH00629","netsingles","NG06","TH00629","Comments on holding hands with a friend,The Leo Buscaglia method of shaking hands","https://groups.google.com./g/net.singles/c/MytfIOjGeM0",1983-05-17,1
"NG06_TH00628","netsingles","NG06","TH00628","Andy took ballet?","https://groups.google.com./g/net.singles/c/DWJAOX7KU1s",1983-05-16,1
"NG06_TH00627","netsingles","NG06","TH00627","Male-o-paws","https://groups.google.com./g/net.singles/c/Xw8dtxx6F8U",1983-05-15,2
"NG06_TH00626","netsingles","NG06","TH00626","pun of the day","https://groups.google.com./g/net.singles/c/A96OAOpDod8",1983-05-13,1
"NG06_TH00625","netsingles","NG06","TH00625","Orphaned response","https://groups.google.com./g/net.singles/c/BUl4ewq1tdQ",1983-05-13,1
"NG06_TH00624","netsingles","NG06","TH00624","Pruning Dates","https://groups.google.com./g/net.singles/c/M-EasElIZGg",1983-05-13,1
"NG06_TH00623","netsingles","NG06","TH00623","Asking Men Out...","https://groups.google.com./g/net.singles/c/ycgkXCz8JYA",1983-05-13,1
"NG06_TH00622","netsingles","NG06","TH00622","A Book for Women on Attracting Men","https://groups.google.com./g/net.singles/c/WsaeiZRP2Os",1983-05-13,1
"NG06_TH00621","netsingles","NG06","TH00621","Nice Guys","https://groups.google.com./g/net.singles/c/REp5JcBy3MY",1983-05-13,2
"NG06_TH00620","netsingles","NG06","TH00620","subtlety","https://groups.google.com./g/net.singles/c/hTz8HAeA918",1983-05-13,1
"NG06_TH00619","netsingles","NG06","TH00619","pawing and body language","https://groups.google.com./g/net.singles/c/a3ueRSYBDi4",1983-05-13,2
"NG06_TH00618","netsingles","NG06","TH00618","Dancing Fools","https://groups.google.com./g/net.singles/c/s0pBV8gl4Gg",1983-05-13,1
"NG06_TH00617","netsingles","NG06","TH00617","Asking men out","https://groups.google.com./g/net.singles/c/39Px7PcJ6bE",1983-05-13,1
"NG06_TH00616","netsingles","NG06","TH00616","Signing Off - (nf)","https://groups.google.com./g/net.singles/c/NilsB-z1nw0",1983-05-13,1
"NG06_TH00615","netsingles","NG06","TH00615","miniskirts and where are the single guys","https://groups.google.com./g/net.singles/c/QanT5AGIe_U",1983-05-13,2
"NG06_TH00614","netsingles","NG06","TH00614","Orphaned Response - (nf)","https://groups.google.com./g/net.singles/c/uFPXcQHVDac",1983-05-12,3
"NG06_TH00613","netsingles","NG06","TH00613","Women asking out Men? More!!!","https://groups.google.com./g/net.singles/c/_9Yb04GFRIc",1983-05-12,1
"NG06_TH00612","netsingles","NG06","TH00612","Dating...Equality?","https://groups.google.com./g/net.singles/c/qN9nR9otFLE",1983-05-11,1
"NG06_TH00611","netsingles","NG06","TH00611","Arwen""s real id","https://groups.google.com./g/net.singles/c/-w3ghDsZynU",1983-05-10,1
"NG06_TH00610","netsingles","NG06","TH00610","Birth Control","https://groups.google.com./g/net.singles/c/9NgRAGPWRQ4",1983-05-10,9
"NG06_TH00609","netsingles","NG06","TH00609","Nice Guys","https://groups.google.com./g/net.singles/c/25bkvcoDQFo",1983-05-06,3
"NG06_TH00608","netsingles","NG06","TH00608","Arwen and Usenix","https://groups.google.com./g/net.singles/c/644A6lSi7JY",1983-05-05,3
"NG06_TH00607","netsingles","NG06","TH00607","Mr. Swan What do you think.....","https://groups.google.com./g/net.singles/c/Kgb0di8OllA",1983-05-05,2
"NG06_TH00606","netsingles","NG06","TH00606","Thanks for the cards and letters, but...","https://groups.google.com./g/net.singles/c/I3VD3UNl340",1983-05-05,2
"NG06_TH00605","netsingles","NG06","TH00605","pawing","https://groups.google.com./g/net.singles/c/ZBDfHeDHB3w",1983-05-05,10
"NG06_TH00604","netsingles","NG06","TH00604","Women Pursuing Men","https://groups.google.com./g/net.singles/c/pmGWqfYs2tM",1983-05-05,1
"NG06_TH00603","netsingles","NG06","TH00603","...P.S...","https://groups.google.com./g/net.singles/c/OhpK6LYrB4o",1983-05-04,1
"NG06_TH00602","netsingles","NG06","TH00602","nice guys & what to do when you find a MOTOS","https://groups.google.com./g/net.singles/c/VgjOE5xj2Nk",1983-05-03,1
"NG06_TH00601","netsingles","NG06","TH00601","Built For Comfort, Not For Speed","https://groups.google.com./g/net.singles/c/CT9JYy9MYSs",1983-05-03,1
"NG06_TH00600","netsingles","NG06","TH00600","Why Do People Go out With...?","https://groups.google.com./g/net.singles/c/mlVQAYyM_fI",1983-05-03,5
"NG06_TH00599","netsingles","NG06","TH00599","Comments about Lady Arwen","https://groups.google.com./g/net.singles/c/mZys9-i5wq8",1983-05-02,1
"NG06_TH00598","netsingles","NG06","TH00598","flame on pawing flames","https://groups.google.com./g/net.singles/c/MYn4y-JuEw8",1983-05-02,1
"NG06_TH00597","netsingles","NG06","TH00597","Greetings, and some questions. - (nf)","https://groups.google.com./g/net.singles/c/vKwzMosHC-M",1983-05-02,4
"NG06_TH00596","netsingles","NG06","TH00596","Birth Control Education - (nf)","https://groups.google.com./g/net.singles/c/iFbFzH63WwU",1983-05-02,3
"NG06_TH00595","netsingles","NG06","TH00595","Re Why Do People Go out With...?","https://groups.google.com./g/net.singles/c/XA2VZOBqaHY",1983-05-01,2
"NG06_TH00594","netsingles","NG06","TH00594","proposed new language spec","https://groups.google.com./g/net.singles/c/NNoHwa6XjCI",1983-05-01,2
"NG06_TH00593","netsingles","NG06","TH00593","THE phone number","https://groups.google.com./g/net.singles/c/GBvbUR_BhFc",1983-05-01,1
"NG06_TH00592","netsingles","NG06","TH00592","Why do people go out with...","https://groups.google.com./g/net.singles/c/mdXNBknn668",1983-05-02,1
"NG06_TH00591","netsingles","NG06","TH00591","Why Pawing","https://groups.google.com./g/net.singles/c/W0emxIM0WK0",1983-04-30,1
"NG06_TH00590","netsingles","NG06","TH00590","Arwen, pawing, and the discussion of the month","https://groups.google.com./g/net.singles/c/aJ8JmRgl03o",1983-04-30,2
"NG06_TH00589","netsingles","NG06","TH00589","Clarification of time sequence in follow up article re: rejuvinating relationships","https://groups.google.com./g/net.singles/c/wO9xJMbvpzU",1983-04-30,1
"NG06_TH00588","netsingles","NG06","TH00588","Arwen goes on the road - (nf)","https://groups.google.com./g/net.singles/c/TXoXyQBCYkc",1983-04-30,1
"NG06_TH00587","netsingles","NG06","TH00587","What do you think","https://groups.google.com./g/net.singles/c/SDBrFV-EJhI",1983-04-30,1
"NG06_TH00586","netsingles","NG06","TH00586","Sneakin' with my sweetie...","https://groups.google.com./g/net.singles/c/o30xFCjUd40",1983-04-30,1
"NG06_TH00585","netsingles","NG06","TH00585","Pursuing Attached Women","https://groups.google.com./g/net.singles/c/CfzPex5_paM",1983-04-29,4
"NG06_TH00584","netsingles","NG06","TH00584","pawing - (nf)","https://groups.google.com./g/net.singles/c/LSjCfCt6sjQ",1983-04-29,1
"NG06_TH00583","netsingles","NG06","TH00583","Sex and the Single Sell","https://groups.google.com./g/net.singles/c/boOtXv2cDJM",1983-04-29,1
"NG06_TH00582","netsingles","NG06","TH00582","Arwen's real id - (nf)","https://groups.google.com./g/net.singles/c/SIJZ8t7TNck",1983-04-29,1
"NG06_TH00581","netsingles","NG06","TH00581","Seeing someone who's involved.","https://groups.google.com./g/net.singles/c/TtcJKxLvIok",1983-04-29,1
"NG06_TH00580","netsingles","NG06","TH00580","Attached and/or Married Womem...","https://groups.google.com./g/net.singles/c/qZglsh-D8vs",1983-04-29,1
"NG06_TH00579","netsingles","NG06","TH00579","singles 1411","https://groups.google.com./g/net.singles/c/jMxsxk65An4",1983-04-30,1
"NG06_TH00578","netsingles","NG06","TH00578","Stating the ground rules for a relationship","https://groups.google.com./g/net.singles/c/zPC2DRboq8Q",1983-04-30,1
"NG06_TH00577","netsingles","NG06","TH00577","Perfect Woman","https://groups.google.com./g/net.singles/c/zbaUhi6HByI",1983-04-30,1
"NG06_TH00576","netsingles","NG06","TH00576","Dating somebody else's","https://groups.google.com./g/net.singles/c/5R2QB4dtfa8",1983-04-29,1
"NG06_TH00575","netsingles","NG06","TH00575","GREG's tunnel vision","https://groups.google.com./g/net.singles/c/7D0UQopmT5U",1983-04-29,1
"NG06_TH00574","netsingles","NG06","TH00574","Sex and the single netter","https://groups.google.com./g/net.singles/c/qFa5prUWPIs",1983-04-29,2
"NG06_TH00573","netsingles","NG06","TH00573","Arwen has a birthday party. - (nf)","https://groups.google.com./g/net.singles/c/-cD3Dr710Rk",1983-04-28,2
"NG06_TH00572","netsingles","NG06","TH00572","Pursueing Attached Women","https://groups.google.com./g/net.singles/c/jf5BNSb9bsE",1983-04-29,1
"NG06_TH00571","netsingles","NG06","TH00571","Arwenism - from the Lady A herself.","https://groups.google.com./g/net.singles/c/ieSLkEribVA",1983-04-28,1
"NG06_TH00570","netsingles","NG06","TH00570","pawing-much ado, little sensitivity","https://groups.google.com./g/net.singles/c/shmlBFcIv_k",1983-04-28,1
"NG06_TH00569","netsingles","NG06","TH00569","Ad hominum","https://groups.google.com./g/net.singles/c/DZbx_R_7_JQ",1983-04-27,2
"NG06_TH00568","netsingles","NG06","TH00568","Apology","https://groups.google.com./g/net.singles/c/Xqa_19opJC0",1983-04-27,1
"NG06_TH00567","netsingles","NG06","TH00567","friends and hugging - (nf)","https://groups.google.com./g/net.singles/c/AWGD-Udt77c",1983-04-27,1
"NG06_TH00566","netsingles","NG06","TH00566","Lady Arwen is ...","https://groups.google.com./g/net.singles/c/ReXXDeOMWtI",1983-04-27,1
"NG06_TH00565","netsingles","NG06","TH00565","pawing uproar","https://groups.google.com./g/net.singles/c/XOEHNjJf5UQ",1983-04-27,1
"NG06_TH00564","netsingles","NG06","TH00564","Arwens trip","https://groups.google.com./g/net.singles/c/L8dFn74VoVA",1983-04-27,6
"NG06_TH00563","netsingles","NG06","TH00563","not about birth control","https://groups.google.com./g/net.singles/c/XvVoelw3GdM",1983-04-27,3
"NG06_TH00562","netsingles","NG06","TH00562","complex - (nf)","https://groups.google.com./g/net.singles/c/09cYKWBfhFM",1983-04-27,1
"NG06_TH00561","netsingles","NG06","TH00561","A serious warning. - (nf)","https://groups.google.com./g/net.singles/c/AJj2kgaMJgA",1983-04-25,1
"NG06_TH00560","netsingles","NG06","TH00560","Net.Singles???????","https://groups.google.com./g/net.singles/c/t2sly6vvTWo",1983-04-25,1
"NG06_TH00559","netsingles","NG06","TH00559","Arwen has a new Account!","https://groups.google.com./g/net.singles/c/lZOUJJrD_AI",1983-04-25,1
"NG06_TH00558","netsingles","NG06","TH00558","Birth Control & Arwen","https://groups.google.com./g/net.singles/c/Z9hplXX-Vu0",1983-04-25,6
